0	 0	 1142.946745310189	 0	 19.00928286581112	 1279.36690390462	 Fe hcp (Smith)
1	 1.691572287870836e-05	 1142.946744722253	 1.674424835069154e-14	 19.00928286301122	 1279.366903726102	 Fe hcp (Smith)
2	 1.691572287870836e-05	 1142.946744722253	 1.674424835069154e-14	 19.00928286301122	 1279.366903726102	 Fe hcp (Smith)
3	 1.730625348796878e-05	 1142.946744694793	 1.793094397181086e-14	 19.00928286288045	 1279.366903717764	 Fe hcp (Smith)
4	 1.767991201704179e-05	 1142.946744667932	 1.911763959293018e-14	 19.00928286275253	 1279.366903709609	 Fe hcp (Smith)
5	 1.803841057346729e-05	 1142.946744641622	 2.030433521404949e-14	 19.00928286262723	 1279.36690370162	 Fe hcp (Smith)
6	 1.84013667424304e-05	 1142.946744614446	 2.155481077338279e-14	 19.00928286249782	 1279.366903693368	 Fe hcp (Smith)
7	 1.877127397088672e-05	 1142.946744586193	 2.288101136144665e-14	 19.00928286236327	 1279.36690368479	 Fe hcp (Smith)
8	 1.914857281549718e-05	 1142.946744556796	 2.428864030976084e-14	 19.00928286222328	 1279.366903675864	 Fe hcp (Smith)
9	 1.95334497084627e-05	 1142.946744526206	 2.578284381544358e-14	 19.0092828620776	 1279.366903666576	 Fe hcp (Smith)
10	 1.992606173555515e-05	 1142.946744494374	 2.736896575799223e-14	 19.009282861926	 1279.366903656911	 Fe hcp (Smith)
11	 2.032656496791765e-05	 1142.94674446125	 2.905266316477056e-14	 19.00928286176826	 1279.366903646853	 Fe hcp (Smith)
12	 2.073511809093716e-05	 1142.94674442678	 3.083993904172896e-14	 19.00928286160411	 1279.366903636387	 Fe hcp (Smith)
13	 2.115188291339678e-05	 1142.946744390912	 3.27371654234513e-14	 19.00928286143329	 1279.366903625496	 Fe hcp (Smith)
14	 2.157702448730957e-05	 1142.946744353586	 3.475110630433936e-14	 19.00928286125554	 1279.366903614163	 Fe hcp (Smith)
15	 2.201071117901997e-05	 1142.946744314745	 3.68889417744884e-14	 19.00928286107057	 1279.366903602369	 Fe hcp (Smith)
16	 2.245311474199391e-05	 1142.946744274327	 3.915829364707122e-14	 19.00928286087808	 1279.366903590097	 Fe hcp (Smith)
17	 2.290441038013961e-05	 1142.946744232268	 4.156725260906235e-14	 19.00928286067779	 1279.366903577327	 Fe hcp (Smith)
18	 2.336477682037578e-05	 1142.946744188501	 4.412440708241099e-14	 19.00928286046937	 1279.366903564038	 Fe hcp (Smith)
19	 2.383439638046317e-05	 1142.946744142958	 4.683887382773513e-14	 19.00928286025247	 1279.366903550209	 Fe hcp (Smith)
20	 2.431345504481386e-05	 1142.946744095565	 4.972033046785981e-14	 19.00928286002677	 1279.366903535819	 Fe hcp (Smith)
21	 2.48021425318075e-05	 1142.946744046247	 5.277904995259545e-14	 19.00928285979192	 1279.366903520845	 Fe hcp (Smith)
22	 2.53006523767735e-05	 1142.946743994928	 5.602593723076658e-14	 19.00928285954752	 1279.366903505262	 Fe hcp (Smith)
23	 2.580918200411334e-05	 1142.946743941524	 5.947256810190379e-14	 19.0092828592932	 1279.366903489047	 Fe hcp (Smith)
24	 2.632793280611636e-05	 1142.946743885952	 6.313123048970064e-14	 19.00928285902855	 1279.366903472174	 Fe hcp (Smith)
25	 2.685711022255441e-05	 1142.946743828124	 6.701496824937212e-14	 19.00928285875316	 1279.366903454615	 Fe hcp (Smith)
26	 2.739692382393294e-05	 1142.946743767948	 7.113762768572997e-14	 19.00928285846659	 1279.366903436343	 Fe hcp (Smith)
27	 2.794758739012858e-05	 1142.946743705329	 7.551390688497192e-14	 19.00928285816838	 1279.36690341733	 Fe hcp (Smith)
28	 2.850931899846622e-05	 1142.946743640167	 8.015940814055009e-14	 19.00928285785806	 1279.366903397545	 Fe hcp (Smith)
29	 2.908234111530072e-05	 1142.946743572359	 8.509069362498603e-14	 19.00928285753515	 1279.366903376956	 Fe hcp (Smith)
30	 2.966688067037251e-05	 1142.946743501798	 9.032534432172345e-14	 19.00928285719911	 1279.366903355531	 Fe hcp (Smith)
31	 3.026316915853897e-05	 1142.946743428372	 9.588202280350432e-14	 19.00928285684945	 1279.366903333236	 Fe hcp (Smith)
32	 3.087144272876525e-05	 1142.946743351965	 1.017805397485426e-13	 19.00928285648557	 1279.366903310037	 Fe hcp (Smith)
33	 3.149194227258091e-05	 1142.946743272455	 1.080419245198098e-13	 19.00928285610693	 1279.366903285895	 Fe hcp (Smith)
34	 3.212491352723283e-05	 1142.946743189717	 1.146885002141734e-13	 19.00928285571291	 1279.366903260773	 Fe hcp (Smith)
35	 3.277060716645503e-05	 1142.94674310362	 1.217439631837006e-13	 19.0092828553029	 1279.366903234631	 Fe hcp (Smith)
36	 3.342927890434745e-05	 1142.946743014027	 1.292334675655502e-13	 19.00928285487623	 1279.366903207427	 Fe hcp (Smith)
37	 3.410118959119071e-05	 1142.946742920796	 1.371837148999802e-13	 19.00928285443225	 1279.366903179119	 Fe hcp (Smith)
38	 3.47866053242942e-05	 1142.946742823779	 1.456230494130365e-13	 19.00928285397023	 1279.366903149662	 Fe hcp (Smith)
39	 3.548579755080216e-05	 1142.946742722824	 1.545815590453917e-13	 19.00928285348945	 1279.366903119008	 Fe hcp (Smith)
40	 3.61990431687659e-05	 1142.94674261777	 1.640911826384195e-13	 19.00928285298916	 1279.36690308711	 Fe hcp (Smith)
41	 3.692662464149567e-05	 1142.946742508449	 1.741858238558646e-13	 19.00928285246855	 1279.366903053917	 Fe hcp (Smith)
